	date	title	link
5971	2014-11-04	В Донбассе приветствуют решение Киева отменить особый статус региона	file:///news/2014-11-04/28374-v_donbasse_privetstvuyut_reshenie_kieva_otmenit_osobyy_status_regiona
5972	2014-11-04	Лидеры ДНР и ЛНР выступили с совместным заявлением	file:///news/2014-11-04/28356-lidery_dnr_i_lnr_vystupili_s_sovmestnym_zayavleniem
5973	2014-11-04	Пётр Порошенко: Киев не признаёт результаты выборов на юго-востоке страны	file:///news/2014-11-03/28343-pyotr_poroshenko_kiev_ne_priznayot_rezultaty_vyborov_na_yugo_vostoke_strany
5974	2014-11-03	Итоги голосования на юго-востоке Украины комментируют политики, эксперты и представители СМИ	file:///news/2014-11-03/28342-itogi_golosovaniya_na_yugo_vostoke_ukrainy_kommentiruyut_politiki_eksperty_i_predstaviteli_smi
5975	2014-11-03	Свою оценку выборам, прошедшим в Донбассе, дали в российском МИД	file:///news/2014-11-03/28334-svoyu_otsenku_vyboram_proshedshim_v_donbasse_dali_v_rossiyskom_mid
5976	2014-11-03	Политическая часть ассоциации Украины с Европой вступила в силу	file:///news/2014-11-02/28307-politicheskaya_chast_assotsiatsii_ukrainy_s_evropoy_vstupila_v_silu
5977	2014-11-02	После многомесячных переговоров Киев согласился заплатить по газовым счетам	file:///news/2014-11-02/28305-posle_mnogomesyachnyh_peregovorov_kiev_soglasilsya_zaplatit_po_gazovym_schetam
5978	2014-11-02	Владимир Путин произнёс речь на встрече с высшими офицерами в Кремле	file:///news/2014-11-02/28304-vladimir_putin_proiznyos_rech_na_vstreche_s_vysshimi_ofitserami_v_kremle
5979	2014-11-02	На Украине в мусорные баки начали бросать женщин	file:///news/2014-11-01/28266-na_ukraine_v_musornye_baki_nachali_brosat_zhenschin
5980	2014-11-01	Соглашение об ассоциации между Украиной и Европейским Союзом 1 ноября вступило в силу частично	file:///news/2014-11-01/28265-soglashenie_ob_assotsiatsii_mezhdu_ukrainoy_i_evropeyskim_soyuzom_1_noyabrya_vstupilo_v_silu_chastichno
5981	2014-11-01	Россия установила нулевые таможенные пошлины на поставки газа для Украины	file:///news/2014-11-01/28263-rossiya_ustanovila_nulevye_tamozhennye_poshliny_na_postavki_gaza_dlya_ukrainy
5982	2014-11-01	Пётр Порошенко поздравил Украину с тем, что вступает в силу Соглашение об ассоциации с ЕС	file:///news/2014-11-01/28240-pyotr_poroshenko_pozdravil_ukrainu_s_tem_chto_vstupaet_v_silu_soglashenie_ob_assotsiatsii_s_es
5983	2014-11-01	В Ростовскую область вернулись автомобили, которые доставили гуманитарную помощь жителям Донбасса	file:///news/2014-11-01/28239-v_rostovskuyu_oblast_vernulis_avtomobili_kotorye_dostavili_gumanitarnuyu_pomosch_zhitelyam_donbassa
5984	2014-11-01	С 1 ноября частично начинает действовать Соглашение об ассоциации между Украиной и ЕС	file:///news/2014-11-01/28227-s_1_noyabrya_chastichno_nachinaet_deystvovat_soglashenie_ob_assotsiatsii_mezhdu_ukrainoy_i_es
5985	2014-11-01	Российский гуманитарный конвой вернулся в Ростовскую область	file:///news/2014-11-01/28226-rossiyskiy_gumanitarnyy_konvoy_vernulsya_v_rostovskuyu_oblast
5986	2014-11-01	С 1 ноября вступило в силу соглашение об ассоциации между Украиной и Евросоюзом	file:///news/2014-11-01/28218-s_1_noyabrya_vstupilo_v_silu_soglashenie_ob_assotsiatsii_mezhdu_ukrainoy_i_evrosoyuzom
5987	2014-11-01	Российский гуманитарный конвой, доставивший жителям Донбасса помощь, вернулся в Ростовскую область	file:///news/2014-11-01/28216-rossiyskiy_gumanitarnyy_konvoy_dostavivshiy_zhitelyam_donbassa_pomosch_vernulsya_v_rostovskuyu_oblast
5988	2014-11-01	Власти Украины возбудили уголовное дело против российского актера Михаила Пореченкова	file:///news/2014-10-31/36318-vlasti_ukrainy_vozbudili_ugolovnoe_delo_protiv_rossiyskogo_aktera_mihaila_porechenkova
5989	2014-10-31	Главы РФ, ФРГ, Украины и Франции по телефону обсудили итоги «газовой встречи» в Брюсселе	file:///news/2014-10-31/36303-glavy_rf_frg_ukrainy_i_frantsii_po_telefonu_obsudili_itogi_gazovoy_vstrechi_v_bryussele
5990	2014-10-31	В Брюсселе представители ЕС, России и Украины пришли к соглашению по газовому вопросу	file:///news/2014-10-31/36302-v_bryussele_predstaviteli_es_rossii_i_ukrainy_prishli_k_soglasheniyu_po_gazovomu_voprosu
5991	2014-10-31	Известный российский актер Михаил Пореченков оказался в центре скандала	file:///news/2014-10-31/36291-izvestnyy_rossiyskiy_akter_mihail_porechenkov_okazalsya_v_tsentre_skandala
5992	2014-10-31	На заседании СНБО Украины поставили вопрос о поставках газа в зону конфликта на востоке страны	file:///news/2014-10-31/36283-na_zasedanii_snbo_ukrainy_postavili_vopros_o_postavkah_gaza_v_zonu_konflikta_na_vostoke_strany
5993	2014-10-31	Очередная партия российской гуманитарной помощи благополучно прибыла на восток Украины	file:///news/2014-10-31/36282-ocherednaya_partiya_rossiyskoy_gumanitarnoy_pomoschi_blagopoluchno_pribyla_na_vostok_ukrainy
5994	2014-10-31	Владимир Путин обсудил с главами ФРГ, Франции и Украины итоги переговоров по газу в Брюсселе	file:///news/2014-10-31/36280-vladimir_putin_obsudil_s_glavami_frg_frantsii_i_ukrainy_itogi_peregovorov_po_gazu_v_bryussele
5995	2014-10-31	В Брюсселе стороны согласовали условия возобновления поставок газа на Украину	file:///news/2014-10-31/36279-v_bryussele_storony_soglasovali_usloviya_vozobnovleniya_postavok_gaza_na_ukrainu
5996	2014-10-31	Владимир Путин провёл в Кремле встречу с офицерами по случаю повышения их в звании	file:///news/2014-10-31/36274-vladimir_putin_provyol_v_kremle_vstrechu_s_ofitserami_po_sluchayu_povysheniya_ih_v_zvanii
5997	2014-10-31	Итоги брюссельской встречи обсудили по телефону главы России, ФРГ, Франции и Украины	file:///news/2014-10-31/36272-itogi_bryusselskoy_vstrechi_obsudili_po_telefonu_glavy_rossii_frg_frantsii_i_ukrainy
5998	2014-10-31	Подписано долгожданное соглашение между представителями России, Украины и ЕС по газу	file:///news/2014-10-31/36271-podpisano_dolgozhdannoe_soglashenie_mezhdu_predstavitelyami_rossii_ukrainy_i_es_po_gazu
5999	2014-10-31	Украинская газовая проблема решена — по крайней мере, до апреля	file:///news/2014-10-31/36235-ukrainskaya_gazovaya_problema_reshena_po_krayney_mere_do_aprelya
6000	2014-10-31	На Украине националисты грозят третьим Майданом	file:///news/2014-10-30/36219-na_ukraine_natsionalisty_grozyat_tretim_maydanom
6001	2014-10-30	В Брюсселе возобновляются переговоры о поставках газа на Украину	file:///news/2014-10-30/36214-v_bryussele_vozobnovlyayutsya_peregovory_o_postavkah_gaza_na_ukrainu
6002	2014-10-30	Российская делегация возвращается в Брюссель: в вопросе с газом осталось поставить только подписи	file:///news/2014-10-30/36196-rossiyskaya_delegatsiya_vozvraschaetsya_v_bryussel_v_voprose_s_gazom_ostalos_postavit_tolko_podpisi
6003	2014-10-30	Москва ждёт от Евросоюза и Киева шагов навстречу в решении газового спора	file:///news/2014-10-30/36188-moskva_zhdyot_ot_evrosoyuza_i_kieva_shagov_navstrechu_v_reshenii_gazovogo_spora
6004	2014-10-30	В Киеве состоялся стихийный митинг, люди требуют дать в квартиры тепло	file:///news/2014-10-30/36174-v_kieve_sostoyalsya_stihiynyy_miting_lyudi_trebuyut_dat_v_kvartiry_teplo
6005	2014-10-30	Газовые переговоры в Брюсселе пока не дали окончательного результата	file:///news/2014-10-30/36173-gazovye_peregovory_v_bryussele_poka_ne_dali_okonchatelnogo_rezultata
6006	2014-10-30	Переговоры по газовой проблеме длились в Брюсселе 12 часов	file:///news/2014-10-30/36162-peregovory_po_gazovoy_probleme_dlilis_v_bryussele_12_chasov
6007	2014-10-30	Владимир Путин встретился с главой РЖД	file:///news/2014-10-30/36152-vladimir_putin_vstretilsya_s_glavoy_rzhd
6008	2014-10-30	Колонна МЧС России с гуманитарной помощью для востока Украины прибыла в Ростовскую область	file:///news/2014-10-30/36150-kolonna_mchs_rossii_s_gumanitarnoy_pomoschyu_dlya_vostoka_ukrainy_pribyla_v_rostovskuyu_oblast
6009	2014-10-30	На переговорах по газу в формате Россия — Украина — ЕС может быть заключено окончательное соглашение	file:///news/2014-10-29/36127-na_peregovorah_po_gazu_v_formate_rossiya_ukraina_es_mozhet_byt_zaklyucheno_okonchatelnoe_soglashenie
6010	2014-10-29	Минобороны Украины отчиталось о том, что обеспечение военнослужащих тёплой одеждой идёт по плану	file:///news/2014-10-29/36110-minoborony_ukrainy_otchitalos_o_tom_chto_obespechenie_voennosluzhaschih_tyoploy_odezhdoy_idyot_po_planu
6011	2014-10-29	Очередной раунд газовых переговоров между Украиной, Россией и ЕС проходит в Брюсселе	file:///news/2014-10-29/36104-ocherednoy_raund_gazovyh_peregovorov_mezhdu_ukrainoy_rossiey_i_es_prohodit_v_bryussele
6012	2014-10-29	В Верховной Раде Украины завязалась новая борьба	file:///news/2014-10-29/36097-v_verhovnoy_rade_ukrainy_zavyazalas_novaya_borba
6013	2014-10-29	Очередной раунд газовых переговоров между Россией, Украиной и ЕС вот-вот начнется в Брюсселе	file:///news/2014-10-29/36094-ocherednoy_raund_gazovyh_peregovorov_mezhdu_rossiey_ukrainoy_i_es_vot_vot_nachnetsya_v_bryussele
6014	2014-10-29	Министерство культуры Украины составило список персон нон-грата российских артистов	file:///news/2014-10-29/36087-ministerstvo_kultury_ukrainy_sostavilo_spisok_person_non_grata_rossiyskih_artistov
6015	2014-10-29	Трехсторонние переговоры в Брюсселе — последний шанс договориться по газовому вопросу	file:///news/2014-10-29/36084-trehstoronnie_peregovory_v_bryussele_posledniy_shans_dogovoritsya_po_gazovomu_voprosu
6016	2014-10-29	Украина запретила въезд в страну 14 российским артистам	file:///news/2014-10-29/36075-ukraina_zapretila_v_ezd_v_stranu_14_rossiyskim_artistam
6017	2014-10-29	Новый раунд переговоров по газу в формате Россия, Украина, ЕС состоится сегодня в Брюсселе	file:///news/2014-10-29/36074-novyy_raund_peregovorov_po_gazu_v_formate_rossiya_ukraina_es_sostoitsya_segodnya_v_bryussele
6018	2014-10-29	Правительство Украины объявило персонами нон-грата 14 российских артистов	file:///news/2014-10-29/36067-pravitelstvo_ukrainy_ob_yavilo_personami_non_grata_14_rossiyskih_artistov
6019	2014-10-29	Из Подмосковья выехала автоколонна с гуманитарной помощью для жителей Донецкой и Луганской областей	file:///news/2014-10-28/36034-iz_podmoskovya_vyehala_avtokolonna_s_gumanitarnoy_pomoschyu_dlya_zhiteley_donetskoy_i_luganskoy_oblastey
6020	2014-10-28	На Украине продолжаются скандалы вокруг кандидатов в депутаты	file:///news/2014-10-28/36032-na_ukraine_prodolzhayutsya_skandaly_vokrug_kandidatov_v_deputaty
6021	2014-10-28	Наблюдатели отмечают, что нынешние выборы на Украине преподнесли немало сюрпризов	file:///news/2014-10-28/36031-nablyudateli_otmechayut_chto_nyneshnie_vybory_na_ukraine_prepodnesli_nemalo_syurprizov
6022	2014-10-28	Центризбирком Украины завершает подсчёт голосов	file:///news/2014-10-28/36030-tsentrizbirkom_ukrainy_zavershaet_podschyot_golosov
6023	2014-10-28	На Украине отметили 70-ю годовщину освобождения от немецко-фашистских захватчиков	file:///news/2014-10-28/36029-na_ukraine_otmetili_70_yu_godovschinu_osvobozhdeniya_ot_nemetsko_fashistskih_zahvatchikov
6024	2014-10-28	Лидер «люстрационного комитета» в Днепропетровске подозревается в вымогательстве	file:///news/2014-10-28/36023-lider_lyustratsionnogo_komiteta_v_dnepropetrovske_podozrevaetsya_v_vymogatelstve
6025	2014-10-28	На Украине обработано свыше 90% бюллетеней, поданных на выборах в Верховную Раду	file:///news/2014-10-28/36022-na_ukraine_obrabotano_svyshe_90_byulleteney_podannyh_na_vyborah_v_verhovnuyu_radu
6026	2014-10-28	Владимир Путин поздравил украинских ветеранов с годовщиной освобождения от фашистов	file:///news/2014-10-28/36019-vladimir_putin_pozdravil_ukrainskih_veteranov_s_godovschinoy_osvobozhdeniya_ot_fashistov
6027	2014-10-28	По всей Украине прошли акции в честь 70-летия освобождения страны от немецко-фашистских войск	file:///news/2014-10-28/36018-po_vsey_ukraine_proshli_aktsii_v_chest_70_letiya_osvobozhdeniya_strany_ot_nemetsko_fashistskih_voysk
6028	2014-10-28	На Украине продолжаются скандалы вокруг кандидатов в депутаты	file:///news/2014-10-28/36008-na_ukraine_prodolzhayutsya_skandaly_vokrug_kandidatov_v_deputaty
6029	2014-10-28	70-летие освобождения Украины от фашистов отметят акциями памяти в Киеве и регионах	file:///news/2014-10-28/35996-70_letie_osvobozhdeniya_ukrainy_ot_fashistov_otmetyat_aktsiyami_pamyati_v_kieve_i_regionah
6030	2014-10-28	Продолжается череда скандалов вокруг кандидатов в депутаты Верховной Рады Украины	file:///news/2014-10-28/35995-prodolzhaetsya_chereda_skandalov_vokrug_kandidatov_v_deputaty_verhovnoy_rady_ukrainy
6031	2014-10-28	На Украине партии-лидеры договариваются о создании коалиции в Верховной Раде	file:///news/2014-10-28/35994-na_ukraine_partii_lidery_dogovarivayutsya_o_sozdanii_koalitsii_v_verhovnoy_rade
6032	2014-10-28	На Украине отметят 70-летие освобождения страны от фашистских войск вахтой памяти в Бабьем Яру	file:///news/2014-10-28/35987-na_ukraine_otmetyat_70_letie_osvobozhdeniya_strany_ot_fashistskih_voysk_vahtoy_pamyati_v_babiem_yaru
6033	2014-10-28	На востоке Украины вновь зафиксированы нарушения перемирия	file:///news/2014-10-28/35986-na_vostoke_ukrainy_vnov_zafiksirovany_narusheniya_peremiriya
6034	2014-10-28	На Украине отметят 70-летие освобождения страны от фашистских войск	file:///news/2014-10-28/35979-na_ukraine_otmetyat_70_letie_osvobozhdeniya_strany_ot_fashistskih_voysk
6035	2014-10-28	Процесс люстрации на Украине сопровождается многочисленными скандалами	file:///news/2014-10-28/35978-protsess_lyustratsii_na_ukraine_soprovozhdaetsya_mnogochislennymi_skandalami
6036	2014-10-28	ЦИК Украины подсчитал уже более 80% голосов, отданных на выборах в парламент	file:///news/2014-10-28/35977-tsik_ukrainy_podschital_uzhe_bolee_80_golosov_otdannyh_na_vyborah_v_parlament
6037	2014-10-28	На родину в Донбасс Иосиф Кобзон приехал, несмотря на запрет украинских спецслужб	file:///news/2014-10-27/35968-na_rodinu_v_donbass_iosif_kobzon_priehal_nesmotrya_na_zapret_ukrainskih_spetssluzhb
6038	2014-10-27	Россия намерена признать итоги выборов на Украине	file:///news/2014-10-27/35966-rossiya_namerena_priznat_itogi_vyborov_na_ukraine
6039	2014-10-27	Политические силы президента и премьера Украины набирают на выборах почти поровну	file:///news/2014-10-27/35945-politicheskie_sily_prezidenta_i_premiera_ukrainy_nabirayut_na_vyborah_pochti_porovnu
6040	2014-10-27	Комитет избирателей Украины сообщает о 850 нарушениях на выборах	file:///news/2014-10-27/35938-komitet_izbirateley_ukrainy_soobschaet_o_850_narusheniyah_na_vyborah
6041	2014-10-27	Битва за Раду: на Украине подводят первые итоги парламентских выборов	file:///news/2014-10-27/35937-bitva_za_radu_na_ukraine_podvodyat_pervye_itogi_parlamentskih_vyborov
6042	2014-10-27	Победы, поражения и сенсации — на Украине подводят первые итоги парламентских выборов	file:///news/2014-10-27/35926-pobedy_porazheniya_i_sensatsii_na_ukraine_podvodyat_pervye_itogi_parlamentskih_vyborov
6043	2014-10-27	Было зарегистрировано почти 600 обращений, связанных с нарушениями на выборах, сообщает МВД Украины	file:///news/2014-10-27/35920-bylo_zaregistrirovano_pochti_600_obrascheniy_svyazannyh_s_narusheniyami_na_vyborah_soobschaet_mvd_ukrainy
6044	2014-10-27	Украина подводит итоги парламентских выборов	file:///news/2014-10-27/35919-ukraina_podvodit_itogi_parlamentskih_vyborov
6045	2014-10-27	«Народный фронт» Яценюка лидирует на выборах в Верховную Раду Украины	file:///news/2014-10-27/35918-narodnyy_front_yatsenyuka_lidiruet_na_vyborah_v_verhovnuyu_radu_ukrainy
6046	2014-10-27	На Украине подводят итоги внеочередных выборов в Верховную Раду	file:///news/2014-10-27/35917-na_ukraine_podvodyat_itogi_vneocherednyh_vyborov_v_verhovnuyu_radu
6047	2014-10-27	Итоги выборов в Верховную Раду Украины, похоже, могут стать неожиданностью для многих	file:///news/2014-10-27/35912-itogi_vyborov_v_verhovnuyu_radu_ukrainy_pohozhe_mogut_stat_neozhidannostyu_dlya_mnogih
6048	2014-10-27	Выборы в Верховную Раду прошли на фоне многочисленных нарушений	file:///news/2014-10-27/35907-vybory_v_verhovnuyu_radu_proshli_na_fone_mnogochislennyh_narusheniy
6049	2014-10-27	На Украине состоялись внеочередные выборы в Верховную Раду	file:///news/2014-10-26/35892-na_ukraine_sostoyalis_vneocherednye_vybory_v_verhovnuyu_radu
6050	2014-10-26	В некоторых районах Донецкой и Луганской областей избирательные участки так и не открылись	file:///news/2014-10-26/35884-v_nekotoryh_rayonah_donetskoy_i_luganskoy_oblastey_izbiratelnye_uchastki_tak_i_ne_otkrylis
6051	2014-10-26	В посольстве и консульствах Украины на территории РФ открыты избирательные участки	file:///news/2014-10-26/35883-v_posolstve_i_konsulstvah_ukrainy_na_territorii_rf_otkryty_izbiratelnye_uchastki
6052	2014-10-26	На Украине продолжается голосование на внеочередных выборах в Верховную Раду	file:///news/2014-10-26/35882-na_ukraine_prodolzhaetsya_golosovanie_na_vneocherednyh_vyborah_v_verhovnuyu_radu
6053	2014-10-26	В самопровозглашенных республиках на юго-востоке Украины пройдут свои собственные выборы	file:///news/2014-10-26/35874-v_samoprovozglashennyh_respublikah_na_yugo_vostoke_ukrainy_proydut_svoi_sobstvennye_vybory
6054	2014-10-26	Граждане Украины, находящиеся в России, смогут проголосовать в посольстве и консульствах	file:///news/2014-10-26/35873-grazhdane_ukrainy_nahodyaschiesya_v_rossii_smogut_progolosovat_v_posolstve_i_konsulstvah
6055	2014-10-26	На Украине проходят выборы в новый парламент	file:///news/2014-10-26/35872-na_ukraine_prohodyat_vybory_v_novyy_parlament
6056	2014-10-26	Выборы в Верховную Раду пройдут только в половине округов Донбасса	file:///news/2014-10-26/35867-vybory_v_verhovnuyu_radu_proydut_tolko_v_polovine_okrugov_donbassa
6057	2014-10-26	Граждане Украины могут проголосовать в посольстве и консульствах страны в Москве и других городах РФ	file:///news/2014-10-26/35866-grazhdane_ukrainy_mogut_progolosovat_v_posolstve_i_konsulstvah_strany_v_moskve_i_drugih_gorodah_rf
6058	2014-10-26	В большинстве регионов Украины открылись избирательные участки	file:///news/2014-10-26/35865-v_bolshinstve_regionov_ukrainy_otkrylis_izbiratelnye_uchastki
6059	2014-10-26	На Украине вышел из строя сайт местного ЦИК	file:///news/2014-10-25/35847-na_ukraine_vyshel_iz_stroya_sayt_mestnogo_tsik
6060	2014-10-25	У жителей Украины — последний день, чтобы определиться с выбором	file:///news/2014-10-25/35846-u_zhiteley_ukrainy_posledniy_den_chtoby_opredelitsya_s_vyborom
6061	2014-10-25	Выступление Президента России на Валдайском форуме сегодня остаётся в центре внимания	file:///news/2014-10-25/35839-vystuplenie_prezidenta_rossii_na_valdayskom_forume_segodnya_ostayotsya_v_tsentre_vnimaniya
6062	2014-10-25	В зоне военного конфликта на Украине по-прежнему неспокойно	file:///news/2014-10-25/35838-v_zone_voennogo_konflikta_na_ukraine_po_prezhnemu_nespokoyno
6063	2014-10-25	У жителей Украины — краткая передышка перед досрочными парламентскими выборами	file:///news/2014-10-25/35836-u_zhiteley_ukrainy_kratkaya_peredyshka_pered_dosrochnymi_parlamentskimi_vyborami
6064	2014-10-25	На Украине силовики снова и снова обстреливают жилые кварталы	file:///news/2014-10-25/35829-na_ukraine_siloviki_snova_i_snova_obstrelivayut_zhilye_kvartaly
6065	2014-10-25	Выступление Владимира Путина на Валдайском форуме остаётся в центре внимания	file:///news/2014-10-25/35828-vystuplenie_vladimira_putina_na_valdayskom_forume_ostayotsya_v_tsentre_vnimaniya
6066	2014-10-25	Не менее двух десятков раз нарушалось перемирие на юго-востоке Украины за последние сутки	file:///news/2014-10-25/35824-ne_menee_dvuh_desyatkov_raz_narushalos_peremirie_na_yugo_vostoke_ukrainy_za_poslednie_sutki
6067	2014-10-25	Ситуация на Украине вновь стала главной темой заседания Совбеза ООН	file:///news/2014-10-25/35823-situatsiya_na_ukraine_vnov_stala_glavnoy_temoy_zasedaniya_sovbeza_oon
6068	2014-10-25	Суд во Франции принял решение об экстрадиции экс-председателя казахстанского БТА-Банка	file:///news/2014-10-24/35816-sud_vo_frantsii_prinyal_reshenie_ob_ekstraditsii_eks_predsedatelya_kazahstanskogo_bta_banka
6069	2014-10-24	Украина готовится ко дню тишины	file:///news/2014-10-24/35792-ukraina_gotovitsya_ko_dnyu_tishiny
6070	2014-10-24	Владимир Путин провел телефонный разговор с канцлером Германии Ангелой Меркель	file:///news/2014-10-24/35791-vladimir_putin_provel_telefonnyy_razgovor_s_kantslerom_germanii_angeloy_merkel
6071	2014-10-24	Ситуацию на юго-востоке Украины обсудили по телефону Владимир Путин и Ангела Меркель	file:///news/2014-10-24/35775-situatsiyu_na_yugo_vostoke_ukrainy_obsudili_po_telefonu_vladimir_putin_i_angela_merkel
6072	2014-10-24	ООН: конфликт на Украине вынудил более 820 тысяч человек покинуть дома	file:///news/2014-10-24/35774-oon_konflikt_na_ukraine_vynudil_bolee_820_tysyach_chelovek_pokinut_doma
6073	2014-10-24	На юго-востоке Украины подчиняющиеся Киеву военные вновь нарушили объявленное там перемирие	file:///news/2014-10-24/35745-na_yugo_vostoke_ukrainy_podchinyayuschiesya_kievu_voennye_vnov_narushili_ob_yavlennoe_tam_peremirie
6074	2014-10-24	В обеих самопровозглашённых республиках на юго-востоке Украины продолжается подготовка к выборам	file:///news/2014-10-23/35736-v_obeih_samoprovozglashyonnyh_respublikah_na_yugo_vostoke_ukrainy_prodolzhaetsya_podgotovka_k_vyboram
6075	2014-10-23	Готовятся к выборам в тех регионах Украины, которые контролирует киевская власть	file:///news/2014-10-23/35734-gotovyatsya_k_vyboram_v_teh_regionah_ukrainy_kotorye_kontroliruet_kievskaya_vlast
6076	2014-10-23	Дело о так называемых «чёрных трансплантологах» расследуют на Украине	file:///news/2014-10-23/35718-delo_o_tak_nazyvaemyh_chyornyh_transplantologah_rassleduyut_na_ukraine
6077	2014-10-23	Чем ближе день выборов в Верховную Раду, тем ярче краски политической борьбы на Украине	file:///news/2014-10-23/35717-chem_blizhe_den_vyborov_v_verhovnuyu_radu_tem_yarche_kraski_politicheskoy_borby_na_ukraine
6078	2014-10-23	В России находится около 830 тысяч граждан, вынужденных покинуть юго-восток Украины	file:///news/2014-10-23/35716-v_rossii_nahoditsya_okolo_830_tysyach_grazhdan_vynuzhdennyh_pokinut_yugo_vostok_ukrainy
6079	2014-10-23	Политики, министры и эксперты комментируют итоги встрече в Брюсселе, где обсуждался газовый кризис	file:///news/2014-10-22/35660-politiki_ministry_i_eksperty_kommentiruyut_itogi_vstreche_v_bryussele_gde_obsuzhdalsya_gazovyy_krizis
6080	2014-10-22	В Сочи начал работу Международный дискуссионный клуб «Валдай»	file:///news/2014-10-22/35644-v_sochi_nachal_rabotu_mezhdunarodnyy_diskussionnyy_klub_valday
6081	2014-10-22	В СФ прошло очередное заседание Комитета общественной поддержки жителей юго-востока Украины	file:///news/2014-10-22/35642-v_sf_proshlo_ocherednoe_zasedanie_komiteta_obschestvennoy_podderzhki_zhiteley_yugo_vostoka_ukrainy
6082	2014-10-22	Западные наблюдатели признали, что перемирие на Украине в большинстве случаев нарушают силовики	file:///news/2014-10-22/35640-zapadnye_nablyudateli_priznali_chto_peremirie_na_ukraine_v_bolshinstve_sluchaev_narushayut_siloviki
6083	2014-10-22	Политики на Украине стремятся привлечь на свою сторону избирателей	file:///news/2014-10-22/35639-politiki_na_ukraine_stremyatsya_privlech_na_svoyu_storonu_izbirateley
6084	2014-10-22	Комментарии о встрече в Брюсселе по поставкам газа на Украину поступают от её участников	file:///news/2014-10-22/35638-kommentarii_o_vstreche_v_bryussele_po_postavkam_gaza_na_ukrainu_postupayut_ot_eyo_uchastnikov
6085	2014-10-22	Договор по газу Россия и Украина могли подписать вчера, если бы Киев дал финансовые гарантии	file:///news/2014-10-22/35629-dogovor_po_gazu_rossiya_i_ukraina_mogli_podpisat_vchera_esli_by_kiev_dal_finansovye_garantii
6086	2014-10-22	На юго-востоке Украины силовики этой ночью более 40 раз нарушили режим прекращения огня	file:///news/2014-10-22/35621-na_yugo_vostoke_ukrainy_siloviki_etoy_nochyu_bolee_40_raz_narushili_rezhim_prekrascheniya_ognya
6087	2014-10-22	У Украины нет денег на обогрев школ, но есть на расширение оборонного заказа	file:///news/2014-10-22/35620-u_ukrainy_net_deneg_na_obogrev_shkol_no_est_na_rasshirenie_oboronnogo_zakaza
6088	2014-10-22	Трехсторонние переговоры между Россией, ЕС и Украиной не увенчались успехом	file:///news/2014-10-22/35619-trehstoronnie_peregovory_mezhdu_rossiey_es_i_ukrainoy_ne_uvenchalis_uspehom
6089	2014-10-22	Газовый вопрос сегодня обсудили по телефону президенты России и Украины	file:///news/2014-10-21/35591-gazovyy_vopros_segodnya_obsudili_po_telefonu_prezidenty_rossii_i_ukrainy
6090	2014-10-21	Выход из украинского топливного кризиса ищут в Брюсселе	file:///news/2014-10-21/35590-vyhod_iz_ukrainskogo_toplivnogo_krizisa_ischut_v_bryussele
6091	2014-10-21	Политическая обстановка на Украине накаляется с приближением даты внеочередных выборов	file:///news/2014-10-21/35576-politicheskaya_obstanovka_na_ukraine_nakalyaetsya_s_priblizheniem_daty_vneocherednyh_vyborov
6092	2014-10-21	Состоялся телефонный разговор Владимира Путина с президентом Украины Петром Порошенко	file:///news/2014-10-21/35574-sostoyalsya_telefonnyy_razgovor_vladimira_putina_s_prezidentom_ukrainy_petrom_poroshenko
6093	2014-10-21	Россия, Украина и Еврокомиссия проводят в Брюсселе трехсторонние газовые переговоры	file:///news/2014-10-21/35573-rossiya_ukraina_i_evrokomissiya_provodyat_v_bryussele_trehstoronnie_gazovye_peregovory
6094	2014-10-21	В Брюсселе начались трехсторонние переговоры по газу	file:///news/2014-10-21/35565-v_bryussele_nachalis_trehstoronnie_peregovory_po_gazu
6095	2014-10-21	В Свердловской области беженцы с востока Украины находят помощь, жилье и работу	file:///news/2014-10-21/35559-v_sverdlovskoy_oblasti_bezhentsy_s_vostoka_ukrainy_nahodyat_pomosch_zhilie_i_rabotu
6096	2014-10-21	На Украине разгорается скандал в связи с попытками подкупа избирателей	file:///news/2014-10-21/35558-na_ukraine_razgoraetsya_skandal_v_svyazi_s_popytkami_podkupa_izbirateley
6097	2014-10-21	Ополченцы сообщают об активизации боевых действий по линии соприкосновения сторон конфликта	file:///news/2014-10-21/35555-opolchentsy_soobschayut_ob_aktivizatsii_boevyh_deystviy_po_linii_soprikosnoveniya_storon_konflikta
6098	2014-10-21	«Human Rights Watch» провела расследование по фактам использования кассетных бомб армией Украины	file:///news/2014-10-21/35546-human_rights_watch_provela_rassledovanie_po_faktam_ispolzovaniya_kassetnyh_bomb_armiey_ukrainy
6099	2014-10-21	На Украине продолжается процесс люстрации	file:///news/2014-10-20/35522-na_ukraine_prodolzhaetsya_protsess_lyustratsii
6100	2014-10-20	Кворум в Верховной Раде удалось набрать только после угроз спикера	file:///news/2014-10-20/35521-kvorum_v_verhovnoy_rade_udalos_nabrat_tolko_posle_ugroz_spikera
6101	2014-10-20	Большой урок международной политики в рамках проекта «Гражданский университет» дал Сергей Лавров	file:///news/2014-10-20/35504-bolshoy_urok_mezhdunarodnoy_politiki_v_ramkah_proekta_grazhdanskiy_universitet_dal_sergey_lavrov
6102	2014-10-20	В Киев приехал Еврокомиссар по энергетике Гюнтер Эттингер	file:///news/2014-10-20/35503-v_kiev_priehal_evrokomissar_po_energetike_gyunter_ettinger
