date	title	link
March 21, 2022	Russian servicemen perform feats during a special operation to protect Donbass	https://www.1tv.ru/news/2022-03-21/424246-rossiyskie_voennosluzhaschie_sovershayut_podvigi_v_hode_spetsoperatsii_po_zaschite_donbassa
March 21, 2022	The Star of the Hero of Russia was awarded to the family of the deceased paratrooper Nurmagomed Gadzhimagomedov	https://www.1tv.ru/news/2022-03-21/424245-zvezdu_geroya_rossii_vruchili_semie_pogibshego_desantnika_nurmagomeda_gadzhimagomedova
March 21, 2022	News release at 19:55 on 03/21/2022	https://www.1tv.ru/news/2022-03-21/424235-vypusk_novostey_v_19_55_ot_21_03_2022
March 21, 2022	Vladimir Putin expressed his condolences to Xi Jinping in connection with the crash of the Boeing	https://www.1tv.ru/news/2022-03-21/424243-vladimir_putin_vyrazil_soboleznovaniya_si_tszinpinu_v_svyazi_s_krusheniem_boinga
March 21, 2022	FIDE suspended Russian Sergey Karyakin from competitions for six months	https://www.1tv.ru/news/2022-03-21/424242-fide_na_polgoda_otstranila_ot_sorevnovaniy_rossiyanina_sergeya_karyakina
March 21, 2022	The government spoke about the absence of prerequisites for a shortage of products in the context of sanctions	https://www.1tv.ru/news/2022-03-21/424241-v_pravitelstve_rasskazali_ob_otsutstvii_predposylok_dlya_defitsita_produktov_v_usloviyah_sanktsiy
March 21, 2022	The President discussed the development of the Yamalo-Nenets Autonomous Okrug with Dmitry Artyukhov	https://www.1tv.ru/news/2022-03-21/424240-prezident_obsudil_razvitie_yamalo_nenetskogo_avtonomnogo_okruga_s_dmitriem_artyuhovym
March 21, 2022	Social networks Facebook and Instagram are recognized as extremist and banned in Russia	https://www.1tv.ru/news/2022-03-21/424239-sotsseti_facebook_i_instagram_priznany_ekstremistskimi_i_zaprescheny_v_rossii
March 21, 2022	The Russian Foreign Ministry announced retaliatory measures against the sanctions imposed by Japan	https://www.1tv.ru/news/2022-03-21/424238-mid_rossii_ob_yavil_ob_otvetnyh_merah_na_sanktsii_kotorye_vvela_yaponiya
March 21, 2022	US Ambassador to Russia Receives Note of Protest over Joe Biden's Recent Statements	https://www.1tv.ru/news/2022-03-21/424237-poslu_ssha_v_rf_vruchili_notu_protesta_v_svyazi_s_nedavnimi_vyskazyvaniyami_dzho_baydena
March 21, 2022	The latest data from the Russian Ministry of Defense on the progress of the special operation to protect Donbass	https://www.1tv.ru/news/2022-03-21/424236-poslednie_dannye_iz_minoborony_rossii_o_hode_spetsoperatsii_po_zaschite_donbassa
March 21, 2022	News release at 18:00 on 03/21/2022	https://www.1tv.ru/news/2022-03-21/424224-vypusk_novostey_v_18_00_ot_21_03_2022
March 21, 2022	The Russian Foreign Ministry announced the termination of negotiations with Japan on a peace treaty	https://www.1tv.ru/news/2022-03-21/424234-v_mid_rf_zayavili_o_prekraschenii_peregovorov_s_yaponiey_po_mirnomu_dogovoru
March 21, 2022	The government discussed support for farmers and the work of foreign online stores	https://www.1tv.ru/news/2022-03-21/424233-v_pravitelstve_obsudili_podderzhku_fermerov_i_rabotu_inostrannyh_onlayn_magazinov
March 21, 2022	Russian military destroyed Ukrainian MLRS on the territory of a shopping center in Kyiv	https://www.1tv.ru/news/2022-03-21/424229-rossiyskie_voennye_unichtozhili_ukrainskie_rszo_na_territorii_torgovogo_tsentra_v_kieve
March 21, 2022	Ukrainian refugees in Europe begin to tell the truth about the crimes of militants from the national battalion	https://www.1tv.ru/news/2022-03-21/424230-ukrainskie_bezhentsy_v_evrope_nachinayut_rasskazyvat_pravdu_o_prestupleniyah_boevikov_iz_natsbatov
March 21, 2022	The development of the Yamalo-Nenets Autonomous Okrug was discussed by the President at a meeting with Dmitry Artyukhov	https://www.1tv.ru/news/2022-03-21/424232-razvitie_yamalo_nenetskogo_okruga_obsudil_prezident_na_vstreche_s_dmitriem_artyuhovym
March 21, 2022	Vladimir Putin had a telephone conversation with President of Uzbekistan Shavkat Mirziyoyev	https://www.1tv.ru/news/2022-03-21/424231-vladimir_putin_provel_telefonnyy_razgovor_s_prezidentom_uzbekistana_shavkatom_mirzieevym
March 21, 2022	The Ministry of Defense of the Russian Federation announced the destruction of the training center for foreign mercenaries	https://www.1tv.ru/news/2022-03-21/424228-v_minoborony_rf_soobschili_ob_unichtozhenii_tsentra_podgotovki_inostrannyh_naemnikov
March 21, 2022	The Star of the Hero of Russia was awarded to the relatives of paratrooper officer Nurmagomed Gadzhimagomedov	https://www.1tv.ru/news/2022-03-21/424227-zvezdu_geroya_rossii_vruchili_rodnym_ofitsera_desantnika_nurmagomeda_gadzhimagomedova
March 21, 2022	In Russia, the activities of social networks Facebook and Instagram are recognized as extremist	https://www.1tv.ru/news/2022-03-21/424226-v_rossii_deyatelnost_sotsialnyh_setey_facebook_i_instagram_priznana_ekstremistskoy
March 21, 2022	US Ambassador to Russia Receives Note of Protest over Joe Biden's Statements	https://www.1tv.ru/news/2022-03-21/424225-poslu_ssha_v_rossii_vruchena_nota_protesta_v_svyazi_s_vyskazyvaniyami_dzho_baydena
March 21, 2022	News release at 16:55 on 03/21/2022	https://www.1tv.ru/news/2022-03-21/424212-vypusk_novostey_v_16_55_ot_21_03_2022
March 21, 2022	In China, they find out the causes of the crash of a passenger Boeing-737	https://www.1tv.ru/news/2022-03-21/424223-v_kitae_vyyasnyayut_prichiny_katastrofy_passazhirskogo_boinga_737
March 21, 2022	Muscovites held an action of farewell to goods and brands that they will not miss	https://www.1tv.ru/news/2022-03-21/424222-moskvichi_proveli_aktsiyu_proschaniya_s_tovarami_i_brendami_po_kotorym_ne_budut_skuchat
March 21, 2022	The Tverskoy Court of Moscow recognized the activities of the social networks Instagram and Facebook as extremist	https://www.1tv.ru/news/2022-03-21/424221-tverskoy_sud_moskvy_priznal_deyatelnost_sotssetey_instagram_i_facebook_ekstremistskoy
March 21, 2022	Mikhail Mishustin discussed support measures in the face of sanctions with Deputy Prime Ministers	https://www.1tv.ru/news/2022-03-21/424220-mery_podderzhki_v_usloviyah_sanktsiy_obsudil_mihaila_mishustin_s_vitse_premierami
March 21, 2022	Vladimir Putin met with the Governor of the Yamalo-Nenets District in the Kremlin	https://www.1tv.ru/news/2022-03-21/424219-vladimir_putin_v_kremle_vstretilsya_s_gubernatorom_yamalo_nenetskogo_okruga
March 21, 2022	Vladimir Putin told Shavkat Mirziyoyev about the course of the special operation to protect Donbass	https://www.1tv.ru/news/2022-03-21/424218-vladimir_putin_rasskazal_shavkatu_mirzieevu_o_hode_spetsoperatsii_po_zaschite_donbassa
March 21, 2022	As Donbass is liberated, more and more crimes of nationalists are revealed	https://www.1tv.ru/news/2022-03-21/424217-po_mere_osvobozhdeniya_donbassa_vskryvaetsya_vse_bolshe_prestupleniy_natsionalistov
March 21, 2022	Among those who fled from Ukraine to the West was a militant of Azov banned in Russia	https://www.1tv.ru/news/2022-03-21/424216-v_chisle_bezhavshih_s_ukrainy_na_zapad_okazalsya_boevik_zapreschennogo_v_rossii_azova
March 21, 2022	The difficult situation is now in Mariupol, which the security forces are constantly shelling	https://www.1tv.ru/news/2022-03-21/424215-tyazhelaya_situatsiya_seychas_i_v_mariupole_kotoryy_siloviki_obstrelivayut_postoyanno
March 21, 2022	Ukrainian security forces conduct intense fire on the settlements of Donbass	https://www.1tv.ru/news/2022-03-21/424214-ukrainskie_siloviki_vedut_intensivnyy_ogon_po_naselennym_punktam_donbassa
March 21, 2022	In Makhachkala, the relatives of the deceased Nurmagomed Gadzhimagomedov were awarded the Star of the Hero of Russia	https://www.1tv.ru/news/2022-03-21/424213-v_mahachkale_rodnym_pogibshego_nurmagomeda_gadzhimagomedova_vruchena_zvezda_geroya_rossii
March 21, 2022	News release at 15:00 on 03/21/2022	https://www.1tv.ru/news/2022-03-21/424201-vypusk_novostey_v_15_00_ot_21_03_2022
March 21, 2022	Court in Moscow today sent scandalous blogger Edward Beale to jail	https://www.1tv.ru/news/2022-03-21/424211-sud_v_moskve_segodnya_otpravil_v_koloniyu_skandalnogo_blogera_edvarda_bila
March 21, 2022	China Eastern Airlines passenger jet crashes in southern China	https://www.1tv.ru/news/2022-03-21/424210-passazhirskiy_layner_kitayskih_vostochnyh_avialiniy_razbilsya_na_yuge_strany
March 21, 2022	Russia is fully self-sufficient in food and there are no prerequisites for a shortage	https://www.1tv.ru/news/2022-03-21/424209-rossiya_polnostyu_obespechivaet_sebya_produktami_i_predposylok_dlya_defitsita_net
March 21, 2022	Vladimir Putin received Governor of the Yamalo-Nenets Autonomous Okrug Dmitry Artyukhov in the Kremlin	https://www.1tv.ru/news/2022-03-21/424208-vladimir_putin_prinyal_v_kremle_gubernatora_yamalo_nenetskogo_avtonomnogo_okruga_dmitriya_artyuhova
March 21, 2022	Vladimir Putin informed the President of Uzbekistan about the course of the special operation to protect Donbass	https://www.1tv.ru/news/2022-03-21/424204-o_hode_spetsoperatsii_po_zaschite_donbassa_vladimir_putin_proinformiroval_prezidenta_uzbekistana
March 21, 2022	The Russian landing ship "Orsk" was met at the naval base in Berdyansk	https://www.1tv.ru/news/2022-03-21/424206-na_voenno_morskoy_baze_v_berdyanske_vstretili_rossiyskiy_desantnyy_korabl_orsk
March 21, 2022	Our soldiers and officers in Ukraine are selflessly fighting Nazi criminals	https://www.1tv.ru/news/2022-03-21/424205-nashi_soldaty_i_ofitsery_na_ukraine_samootverzhenno_vedut_borbu_s_natsistskimi_prestupnikami
March 21, 2022	Public threats and calls for violence against the Russian military will not go unpunished	https://www.1tv.ru/news/2022-03-21/424203-publichnye_ugrozy_i_prizyvy_k_nasiliyu_nad_rossiyskimi_voennymi_ne_ostanutsya_beznakazannymi
March 21, 2022	The Ministry of Defense of the Russian Federation spoke about the provocation of Ukrainian nationalists in the city of Sumy	https://www.1tv.ru/news/2022-03-21/424207-v_minoborony_rf_rasskazali_o_provokatsii_ukrainskih_natsionalistov_v_gorode_sumy
March 21, 2022	Training center for Ukrainian reconnaissance battalion destroyed in Zhytomyr region	https://www.1tv.ru/news/2022-03-21/424202-v_zhitomirskoy_oblasti_unichtozhen_tsentr_podgotovki_ukrainskogo_razvedyvatelnogo_batalona
March 21, 2022	News release at 14:00 on 03/21/2022	https://www.1tv.ru/news/2022-03-21/424190-vypusk_novostey_v_14_00_ot_21_03_2022
March 21, 2022	Vladimir Putin meets with Head of the Yamalo-Nenets Autonomous Okrug Dmitry Artyukhov	https://www.1tv.ru/news/2022-03-21/424200-vladimir_putin_provodit_vstrechu_s_glavoy_yamalo_nenetskogo_avtonomnogo_okruga_dmitriem_artyuhovym
March 21, 2022	Edward Beal was sentenced to a real string and taken into custody in the courtroom	https://www.1tv.ru/news/2022-03-21/424198-edvarda_bila_prigovorili_k_realnomu_stroku_i_vzyali_pod_strazhu_v_zale_suda
March 21, 2022	In a week, the incidence of coronavirus in Russia decreased by 35%	https://www.1tv.ru/news/2022-03-21/424196-za_nedelyu_zabolevaemost_koronavirusom_v_rossii_snizilas_na_35
March 21, 2022	Passenger plane crashes in China with 132 on board	https://www.1tv.ru/news/2022-03-21/424195-v_kitae_razbilsya_passazhirskiy_samolet_na_bortu_byli_132_cheloveka
March 21, 2022	Representatives of the Ukrainian elite are busy saving their suitcases with money	https://www.1tv.ru/news/2022-03-21/424194-predstaviteli_ukrainskoy_elity_zanyaty_spaseniem_svoih_chemodanov_s_dengami
March 21, 2022	The head of the Investigative Committee instructed to open criminal cases against a TV presenter and a doctor from Ukraine as soon as possible	https://www.1tv.ru/news/2022-03-21/424193-glava_sledstvennogo_komiteta_poruchil_kak_mozhno_skoree_vozbudit_ugolovnye_dela_protiv_televeduschey_i_vracha_s_ukrainy
March 21, 2022	New reports of attacks by Ukrainian security forces come from Donbass	https://www.1tv.ru/news/2022-03-21/424192-iz_donbassa_prihodyat_novye_soobscheniya_ob_atakah_so_storony_ukrainskih_silovikov
March 21, 2022	Vladimir Putin briefed Shavkat Mirziyoyev on the progress of the special military operation in Ukraine	https://www.1tv.ru/news/2022-03-21/424199-vladimir_putin_proinformiroval_shavkata_mirzieeva_o_hode_spetsialnoy_voennoy_operatsii_na_ukraine
March 21, 2022	Ukrainian nationalists staged a provocation in the city of Sumy	https://www.1tv.ru/news/2022-03-21/424191-ukrainskie_natsionalisty_ustroili_provokatsiyu_v_gorode_sumy
March 21, 2022	News release at 12:00 on 03/21/2022	https://www.1tv.ru/news/2022-03-21/424180-vypusk_novostey_v_12_00_ot_21_03_2022
March 21, 2022	Boeing crashes in China with 132 passengers	https://www.1tv.ru/news/2022-03-21/424189-v_kitae_poterpel_krushenie_boeing_s_132_passazhirami
March 21, 2022	All pharmacological companies confirm the continued supply of drugs to the Russian Federation	https://www.1tv.ru/news/2022-03-21/424188-vse_farmakologicheskie_kompanii_podtverzhdayut_prodolzhenie_postavok_lekarstv_v_rf
March 21, 2022	Russian servicemen deliver food and water to areas liberated from nationalists	https://www.1tv.ru/news/2022-03-21/424187-v_osvobozhdennye_ot_natsionalistov_rayony_rossiyskie_voennosluzhaschie_dostavlyayut_produkty_i_vodu
March 21, 2022	Russian soldiers and officers in Ukraine are selflessly fighting Nazi criminals	https://www.1tv.ru/news/2022-03-21/424186-rossiyskie_soldaty_i_ofitsery_na_ukraine_samootverzhenno_vedut_borbu_s_natsistskimi_prestupnikami
March 21, 2022	Alexander Bastrykin instructed to open criminal cases against a TV presenter and a doctor from Ukraine	https://www.1tv.ru/news/2022-03-21/424185-aleksandr_bastrykin_poruchil_vozbudit_ugolovnye_dela_protiv_televeduschey_i_vracha_s_ukrainy
March 21, 2022	Military equipment ended up in the hands of Russian paratroopers after an attack in the suburbs of Kyiv	https://www.1tv.ru/news/2022-03-21/424184-voennaya_tehnika_okazalas_v_rukah_rossiyskih_desantnikov_posle_ataki_v_prigorode_kieva
March 21, 2022	The ship of the Black Sea Fleet arrived at the port of Berdyansk	https://www.1tv.ru/news/2022-03-21/424183-korabl_chernomorskogo_flota_pribyl_v_port_berdyanska
March 21, 2022	Ukrainian nationalists shelled Donetsk again in the morning	https://www.1tv.ru/news/2022-03-21/424182-ukrainskie_natsionalisty_utrom_vnov_obstrelyali_donetsk
March 21, 2022	At 10 am, Russia reopened humanitarian corridors from Mariupol to evacuate civilians	https://www.1tv.ru/news/2022-03-21/424181-v_10_utra_rossiya_vnov_otkryla_gumanitarnye_koridory_iz_mariupolya_dlya_evakuatsii_mirnyh_zhiteley
March 21, 2022	News release at 11:00 on 03/21/2022	https://www.1tv.ru/news/2022-03-21/424171-vypusk_novostey_v_11_00_ot_21_03_2022
March 21, 2022	Passenger plane crashes in southern China	https://www.1tv.ru/news/2022-03-21/424179-na_yuge_knr_razbilsya_passazhirskiy_samolet
March 21, 2022	Volunteers delivered food, baby food, water, hygiene products to Mariupol	https://www.1tv.ru/news/2022-03-21/424178-volontery_dostavili_v_mariupol_produkty_detskoe_pitanie_vodu_sredstva_gigieny
March 21, 2022	Crews of the Mi-24 valiantly carry out their tasks during the special operation in Ukraine	https://www.1tv.ru/news/2022-03-21/424176-ekipazhi_mi_24_doblestno_vypolnyayut_postavlennye_zadachi_v_hode_spetsoperatsii_na_ukraine
March 21, 2022	Russian servicemen in Kherson managed to detain Ukrainian extremists	https://www.1tv.ru/news/2022-03-21/424175-rossiyskim_voennosluzhaschim_v_hersone_udalos_zaderzhat_ukrainskih_ekstremistov
March 21, 2022	There is new evidence of what the militants of the Aidar battalion were doing in the occupied territories	https://www.1tv.ru/news/2022-03-21/424174-poyavlyayutsya_novye_svidetelstva_togo_chto_tvorili_na_zanyatyh_territoriyah_boeviki_batalona_aydar
March 21, 2022	At 10 am, humanitarian corridors opened by the Russian side for the residents of Mariupol	https://www.1tv.ru/news/2022-03-21/424173-v_10_utra_zarabotali_gumanitarnye_koridory_kotorye_otkryla_rossiyskaya_storona_dlya_zhiteley_mariupolya
March 21, 2022	News release at 09:00 on 03/21/2022	https://www.1tv.ru/news/2022-03-21/424159-vypusk_novostey_v_09_00_ot_21_03_2022
March 21, 2022	Novorossiysk is recovering from the impact of the elements	https://www.1tv.ru/news/2022-03-21/424169-novorossiysk_prihodit_v_sebya_posle_udara_stihii
March 21, 2022	13 people were burned with boiling water due to a burst heating main in Rostov-on-Don	https://www.1tv.ru/news/2022-03-21/424168-13_chelovek_poluchili_ozhogi_kipyatkom_iz_za_proryva_teplotrassy_v_rostove_na_donu
March 21, 2022	The names of the finalists of the international part of the competition "Leaders of Russia" were announced in Moscow	https://www.1tv.ru/news/2022-03-21/424167-v_moskve_nazvali_imena_finalistov_mezhdunarodnoy_chasti_konkursa_lidery_rossii
March 21, 2022	Refugees from Ukraine evacuated to Russia receive comprehensive assistance	https://www.1tv.ru/news/2022-03-21/424166-bezhentsam_s_ukrainy_evakuirovannym_v_rossiyu_okazyvaetsya_vsestoronnyaya_pomosch
March 21, 2022	About eight tons of humanitarian aid were brought by the Russian military to the city of Balakleya, liberated from the national battalions	https://www.1tv.ru/news/2022-03-21/424165-okolo_vosmi_tonn_gumanitarnoy_pomoschi_privezli_rossiyskie_voennye_v_osvobozhdennyy_ot_natsbatalonov_gorod_balakleya
March 21, 2022	The Russian Airborne Forces forced out the militants of the national battalions and units of the Armed Forces of Ukraine from the settlement in the suburbs of Kyiv	https://www.1tv.ru/news/2022-03-21/424170-rossiyskie_vdv_vytesnili_iz_naselennogo_punkta_v_prigorode_kieva_boevikov_natsbatov_i_podrazdeleniya_vsu
March 21, 2022	large Russian landing ship entered the port of Berdyansk, which Ukrainian neo-Nazis and marines surrendered without a fight.	https://www.1tv.ru/news/2022-03-21/424164-v_port_berdyanska_kotoryy_ukrainskie_neonatsisty_i_morpehi_sdali_bez_boya_voshel_bolshoy_rossiyskiy_desantnyy_korabl
March 21, 2022	Russian servicemen are waging an irreconcilable fight against nationalists	https://www.1tv.ru/news/2022-03-21/424163-neprimirimuyu_borbu_s_natsionalistami_vedut_rossiyskie_voennosluzhaschie
March 21, 2022	The Russian Ministry of Defense launched the project "Archives remember everything"	https://www.1tv.ru/news/2022-03-21/424162-v_minoborony_rossii_zapustili_proekt_arhivy_pomnyat_vse
March 21, 2022	Captives of the Ukrainian national battalions talk about the horrors they experienced and the secrets of the militants	https://www.1tv.ru/news/2022-03-21/424161-plenniki_ukrainskih_natsbatalonov_rasskazyvayut_o_perezhityh_uzhasah_i_taynah_boevikov
March 21, 2022	From 10 am, Russia reopens humanitarian corridors for the evacuation of civilians from Mariupol	https://www.1tv.ru/news/2022-03-21/424160-s_10_utra_rossiya_vnov_otkryvaet_gumanitarnye_koridory_dlya_evakuatsii_mirnyh_zhiteley_iz_mariupolya
March 21, 2022	News release at 07:00 on 03/21/2022	https://www.1tv.ru/news/2022-03-21/424153-vypusk_novostey_v_07_00_ot_21_03_2022
March 21, 2022	Russian servicemen delivered humanitarian aid to the liberated city of Balakleya, Kharkiv region	https://www.1tv.ru/news/2022-03-21/424158-v_osvobozhdennyy_gorod_balakleya_harkovskoy_oblasti_rossiyskie_voennosluzhaschie_dostavili_gumanitarnuyu_pomosch
March 21, 2022	Large landing ship Orsk of the Black Sea Fleet arrived at the Vostok naval base in Berdyansk	https://www.1tv.ru/news/2022-03-21/424156-na_voenno_morskuyu_bazu_vostok_v_berdyanske_pribyl_bolshoy_desantnyy_korabl_orsk_chernomorskogo_flota
March 21, 2022	Donetsk sappers neutralize the road to the liberated village of Stepnoye	https://www.1tv.ru/news/2022-03-21/424155-donetskie_sapery_obezvrezhivayut_dorogu_k_osvobozhdennomu_poselku_stepnoe
March 21, 2022	Russian military in Ukraine act like real heroes	https://www.1tv.ru/news/2022-03-21/424157-rossiyskie_voennye_na_ukraine_deystvuyut_kak_nastoyaschie_geroi
March 21, 2022	Russia offers Ukrainian armed formations to withdraw from Mariupol	https://www.1tv.ru/news/2022-03-21/424154-rf_predlagaet_ukrainskim_vooruzhennym_formirovaniyam_vyyti_iz_mariupolya
March 20, 2022	The release of the program "Sunday Time" at 21:00 on 03/20/2022	https://www.1tv.ru/news/2022-03-20/424125-vypusk_programmy_voskresnoe_vremya_v_21_00_ot_20_03_2022
March 20, 2022	Exactly 100 years ago, the great Irina Aleksandrovna Antonova was born	https://www.1tv.ru/news/2022-03-20/424152-rovno_100_let_nazad_rodilas_velikaya_irina_aleksandrovna_antonova
March 20, 2022	V. Putin: Former Western partners will have to deal with the consequences of restrictions themselves	https://www.1tv.ru/news/2022-03-20/424151-v_putin_byvshim_zapadnym_partneram_pridetsya_samim_razbiratsya_s_posledstviyami_restriktsiy
March 20, 2022	The President instructed to develop measures to support families with children and those who may lose their jobs	https://www.1tv.ru/news/2022-03-20/424150-prezident_poruchil_razrabotat_mery_po_podderzhke_semey_s_detmi_i_teh_kto_mozhet_poteryat_rabotu
March 20, 2022	Vladimir Putin: Today the whole planet has to pay for the ambitions of the West	https://www.1tv.ru/news/2022-03-20/424149-v_putin_segodnya_vsey_planete_prihoditsya_rasplachivatsya_imenno_za_ambitsii_zapada
March 20, 2022	Europe, fulfilling orders from overseas, continues to shoot itself in the foot	https://www.1tv.ru/news/2022-03-20/424148-evropa_otrabatyvaya_porucheniya_iz_za_okeana_prodolzhaet_strelyat_sebe_v_nogu
March 20, 2022	Charlie Hebdo magazine suggested using Ukrainians instead of gasoline for a car	https://www.1tv.ru/news/2022-03-20/424147-zhurnal_sharli_ebdo_predlozhil_ispolzovat_ukraintsev_vmesto_benzina_dlya_avtomobilya
March 20, 2022	Eight years ago, residents of Crimea and Sevastopol voted for reunification with Russia	https://www.1tv.ru/news/2022-03-20/424146-vosem_let_nazad_zhiteli_kryma_i_sevastopolya_progolosovali_za_vossoedinenie_s_rossiey
March 20, 2022	The special operation to protect Donbass is accompanied by daily contacts at the highest level	https://www.1tv.ru/news/2022-03-20/424145-spetsoperatsiya_po_zaschite_donbassa_soprovozhdaetsya_ezhednevnymi_kontaktami_na_vysshem_urovne
March 20, 2022	Thousands of tons of cargo delivered to the liberated areas of Donbass by the United Russia party	https://www.1tv.ru/news/2022-03-20/424144-tysyachi_tonn_gruzov_dostavila_v_osvobozhdennye_rayony_donbassa_partiya_edinaya_rossiya
March 20, 2022	Mariupol has now become the epicenter of the confrontation between the forces of the DPR and Ukrainian nationalists	https://www.1tv.ru/news/2022-03-20/424143-mariupol_seychas_stal_epitsentrom_protivostoyaniya_sil_dnr_i_ukrainskih_natsionalistov
March 20, 2022	The monstrous consequences of pumping Ukraine with weapons are predicted by military experts	https://www.1tv.ru/news/2022-03-20/424142-chudovischnye_posledstviya_nakachivaniya_ukrainy_oruzhiem_predskazyvayut_voennye_eksperty
March 20, 2022	Kirill Kleimenov commented on the exit of a woman with a poster to the studio of the Vremya program	https://www.1tv.ru/news/2022-03-20/424141-kirill_kleymenov_prokommentiroval_vyhod_zhenschiny_s_plakatom_v_studiyu_programmy_vremya
March 20, 2022	YouTube video hosting will be blocked in Russia if it does not comply with the requirements of Roskomnadzor	https://www.1tv.ru/news/2022-03-20/424140-videohosting_yutub_budet_zablokirovan_v_rossii_esli_ne_vypolnit_trebovaniya_roskomnadzora
March 20, 2022	Channel One report on who and how are recruited into the Ukrainian Foreign Legion	https://www.1tv.ru/news/2022-03-20/424139-reportazh_pervogo_kanala_o_tom_kogo_i_kak_nabirayut_v_ukrainskiy_inostrannyy_legion
March 20, 2022	The Chinese Foreign Ministry posted a picture on social networks that reflects the thoughts of supporters of a unipolar world	https://www.1tv.ru/news/2022-03-20/424138-mid_kitaya_v_sotsseti_vylozhil_kartinku_kotoraya_otrazhaet_mysli_storonnikov_odnopolyarnogo_mira
March 20, 2022	The Ministry of Defense of the Russian Federation provided evidence of the development of biological weapons in Ukraine	https://www.1tv.ru/news/2022-03-20/424137-minoborony_rf_predostavilo_dokazatelstva_razrabotki_biologicheskogo_oruzhiya_na_ukraine
March 20, 2022	After the bombing of Belgrade, Joe Biden decided to call the President of Russia a war criminal	https://www.1tv.ru/news/2022-03-20/424136-posle_bombezhki_belgrada_dzho_bayden_reshil_nazvat_prezidenta_rossii_voennym_prestupnikom
March 20, 2022	US military reporter Lara Logan shared her vision of what is happening in Ukraine	https://www.1tv.ru/news/2022-03-20/424135-voennyy_reporter_iz_ssha_lara_logan_podelilas_svoim_videniem_proishodyaschego_na_ukraine
March 20, 2022	Ukrainian neo-Nazis act inhumanly, using civilians as a "human shield"	https://www.1tv.ru/news/2022-03-20/424134-ukrainskie_neonatsisty_deystvuyut_beschelovechno_ispolzuya_mirnyh_zhiteley_v_kachestve_zhivogo_schita
March 20, 2022	The Ministry of Defense dispelled the fake about the strike allegedly by Russian troops on the Drama Theater in Mariupol	https://www.1tv.ru/news/2022-03-20/424133-minoborony_razveyalo_feyk_ob_udare_yakoby_voyskami_rf_po_dramteatru_v_mariupole
March 20, 2022	V. Putin: Western patrons do not allow the authorities in Kyiv to stop the bloodshed	https://www.1tv.ru/news/2022-03-20/424132-v_putin_ostanovit_krovoprolitie_vlastyam_v_kieve_ne_razreshayut_zapadnye_pokroviteli
March 20, 2022	The Russian Defense Ministry reported the latest data on the progress of the special operation to protect Donbass	https://www.1tv.ru/news/2022-03-20/424131-v_minoborony_rossii_soobschili_poslednie_dannye_o_hode_spetsoperatsii_po_zaschite_donbassa
March 20, 2022	In already liberated cities, the Russian military is taking people out through humanitarian corridors	https://www.1tv.ru/news/2022-03-20/424130-v_uzhe_osvobozhdennyh_gorodah_rossiyskie_voennye_vyvodyat_lyudey_po_gumanitarnym_koridoram
March 20, 2022	Vladimir Putin spoke about Western attempts to “cancel Russia” at a meeting with heads of regions	https://www.1tv.ru/news/2022-03-20/424129-o_popytkah_zapada_otmenit_rossiyu_govoril_vladimir_putin_na_soveschanii_s_glavami_regionov
March 20, 2022	Russian military show courage every day during a special operation to protect Donbass	https://www.1tv.ru/news/2022-03-20/424128-rossiyskie_voennye_kazhdyy_den_proyavlyayut_muzhestvo_v_hode_spetsoperatsii_po_zaschite_donbassa
March 20, 2022	The Star of the Hero was awarded to the commander of the tank company of the 126th separate brigade Anton Starostin	https://www.1tv.ru/news/2022-03-20/424127-zvezda_geroya_vruchena_komandiru_tankovoy_roty_126_y_otdelnoy_brigady_antonu_starostinu
March 20, 2022	The President spoke about the unity of people at a concert dedicated to the reunification of Crimea with Russia	https://www.1tv.ru/news/2022-03-20/424126-o_edinenii_lyudey_govoril_prezident_na_kontserte_posvyaschennom_vossoedineniyu_kryma_s_rossiey
March 20, 2022	News release at 18:00 on 03/20/2022	https://www.1tv.ru/news/2022-03-20/424115-vypusk_novostey_v_18_00_ot_20_03_2022
March 20, 2022	100 years have passed since the birth of the long-term head of the Pushkin Museum im. Pushkin Irina Antonova	https://www.1tv.ru/news/2022-03-20/424124-100_let_ispolnilos_so_dnya_rozhdeniya_mnogoletney_glavy_gmii_im_pushkina_iriny_antonovoy
March 20, 2022	Patriarch Kirill urged the Orthodox to pray for the united people of Russians and Ukrainians	https://www.1tv.ru/news/2022-03-20/424123-patriarh_kirill_prizval_pravoslavnyh_molitsya_za_edinyy_narod_russkih_i_ukraintsev
March 20, 2022	Russian military deliver humanitarian aid to liberated areas	https://www.1tv.ru/news/2022-03-20/424122-v_osvobozhdennye_rayony_rossiyskie_voennye_dostavlyayut_gumanitarnuyu_pomosch
March 20, 2022	Dedication and courage shown by the Russian military during a special operation	https://www.1tv.ru/news/2022-03-20/424121-samootverzhennost_i_muzhestvo_proyavlyayut_rossiyskie_voennye_v_hode_spetsoperatsii
March 20, 2022	Russian Defense Ministry warns of possible chemical attacks by nationalists on civilians	https://www.1tv.ru/news/2022-03-20/424120-v_minoborony_rf_preduprezhdayut_o_vozmozhnyh_himatakah_natsionalistov_na_mirnyh_zhiteley
March 20, 2022	The Ministry of Defense of the Russian Federation reports a successful strike with precision-guided missiles in the Zhytomyr region	https://www.1tv.ru/news/2022-03-20/424119-minoborony_rf_soobschaet_ob_uspeshnom_udare_vysokotochnymi_raketami_v_zhitomirskoy_oblasti
